Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-04-07,154.940002,154.940002,154.940002,154.940002,95.457184,0,639
2016-04-08,155.529999,155.529999,155.529999,155.529999,95.820671,0,640
2016-04-11,155.350006,155.350006,155.350006,155.350006,95.709793,0,641
2016-04-12,156.860001,156.860001,156.860001,156.860001,96.640099,0,642
2016-04-13,159.699997,159.699997,159.699997,159.699997,98.389778,0,643
2016-04-14,159.990005,159.990005,159.990005,159.990005,98.568459,0,644
2016-04-15,159.520004,159.520004,159.520004,159.520004,98.278893,0,645
2016-04-18,160.910004,160.910004,160.910004,160.910004,99.135231,0,646
2016-04-19,162.119995,162.119995,162.119995,162.119995,99.880722,0,647
2016-04-20,163.300003,163.300003,163.300003,163.300003,100.607704,0,648
2016-04-21,163.179993,163.179993,163.179993,163.179993,100.53376,0,649
2016-04-22,163.679993,163.679993,163.679993,163.679993,100.84182,0,650
2016-04-25,163.160004,163.160004,163.160004,163.160004,100.521461,0,651
2016-04-26,163.710007,163.710007,163.710007,163.710007,100.860306,0,652
2016-04-27,163.990005,163.990005,163.990005,163.990005,101.032822,0,653
2016-04-28,162.070007,162.070007,162.070007,162.070007,99.849907,0,654
2016-04-29,160.490005,160.490005,160.490005,160.490005,98.876495,0,655
2016-05-02,161.479996,161.479996,161.479996,161.479996,99.486404,0,656
2016-05-03,158.990005,158.990005,158.990005,158.990005,97.95237,0,657
2016-05-04,157.139999,157.139999,157.139999,157.139999,96.812569,0,658
2016-05-05,156.75,156.75,156.75,156.75,96.572311,0,659
2016-05-06,157.059998,157.059998,157.059998,157.059998,96.763275,0,660
2016-05-09,156.740005,156.740005,156.740005,156.740005,96.566162,0,661
2016-05-10,159.020004,159.020004,159.020004,159.020004,97.97084,0,662
2016-05-11,157.910004,157.910004,157.910004,157.910004,97.286972,0,663
2016-05-12,157.339996,157.339996,157.339996,157.339996,96.935791,0,664
2016-05-13,155.949997,155.949997,155.949997,155.949997,96.07943,0,665
2016-05-16,157.330002,157.330002,157.330002,157.330002,96.929649,0,666
2016-05-17,156.690002,156.690002,156.690002,156.690002,96.535347,0,667
2016-05-18,157.649994,157.649994,157.649994,157.649994,97.126793,0,668
2016-05-19,157.139999,157.139999,157.139999,157.139999,96.812569,0,669
2016-05-20,158.899994,158.899994,158.899994,158.899994,97.896919,0,670
2016-05-23,158.470001,158.470001,158.470001,158.470001,97.631989,0,671
2016-05-24,160.619995,160.619995,160.619995,160.619995,98.956589,0,672
2016-05-25,162.899994,162.899994,162.899994,162.899994,100.361275,0,673
2016-05-26,162.639999,162.639999,162.639999,162.639999,100.201057,0,674
2016-05-27,164.020004,164.020004,164.020004,164.020004,101.051292,0,675
2016-05-31,164.160004,164.160004,164.160004,164.160004,101.137543,0,676
2016-06-01,164.479996,164.479996,164.479996,164.479996,101.334686,0,677
2016-06-02,165.050003,165.050003,165.050003,165.050003,101.685875,0,678
2016-06-03,163.490005,163.490005,163.490005,163.490005,100.724747,0,679
2016-06-06,165.130005,165.130005,165.130005,165.130005,101.735161,0,680
2016-06-07,165.339996,165.339996,165.339996,165.339996,101.86454,0,681
2016-06-08,165.839996,165.839996,165.839996,165.839996,102.172592,0,682
2016-06-09,164.600006,164.600006,164.600006,164.600006,101.408646,0,683
2016-06-10,162.020004,162.020004,162.020004,162.020004,99.819092,0,684
2016-06-13,160.490005,160.490005,160.490005,160.490005,98.876495,0,685
2016-06-14,159.149994,159.149994,159.149994,159.149994,98.050949,0,686
2016-06-15,159.309998,159.309998,159.309998,159.309998,98.149506,0,687
2016-06-16,159.669998,159.669998,159.669998,159.669998,98.3713,0,688
2016-06-17,159.679993,159.679993,159.679993,159.679993,98.377441,0,689
2016-06-20,160.880005,160.880005,160.880005,160.880005,99.116768,0,690
2016-06-21,161.800003,161.800003,161.800003,161.800003,99.683556,0,691
2016-06-22,161.320007,161.320007,161.320007,161.320007,99.387863,0,692
2016-06-23,164.350006,164.350006,164.350006,164.350006,101.254623,0,693
2016-06-24,155.830002,155.830002,155.830002,155.830002,96.005501,0,694
2016-06-27,150.690002,150.690002,150.690002,150.690002,93.197632,0,695
2016-06-28,153.649994,153.649994,153.649994,153.649994,95.028328,0,696
2016-06-29,157.179993,157.179993,157.179993,157.179993,97.211517,0,697
2016-06-30,159.199997,159.199997,159.199997,159.199997,98.460846,0,698
2016-07-01,159.699997,159.699997,159.699997,159.699997,98.770081,0,699
2016-07-05,156.960007,156.960007,156.960007,156.960007,97.075485,0,700
2016-07-06,157.910004,157.910004,157.910004,157.910004,97.663002,0,701
2016-07-07,158.619995,158.619995,158.619995,158.619995,98.102127,0,702
2016-07-08,161.360001,161.360001,161.360001,161.360001,99.796753,0,703
2016-07-11,162.289993,162.289993,162.289993,162.289993,100.371895,0,704
2016-07-12,164.5,164.5,164.5,164.5,101.738754,0,705
2016-07-13,164.309998,164.309998,164.309998,164.309998,101.621231,0,706
2016-07-14,165.660004,165.660004,165.660004,165.660004,102.456161,0,707
2016-07-15,165.279999,165.279999,165.279999,165.279999,102.221176,0,708
2016-07-18,165.779999,165.779999,165.779999,165.779999,102.530388,0,709
2016-07-19,165.320007,165.320007,165.320007,165.320007,102.245918,0,710
2016-07-20,166.649994,166.649994,166.649994,166.649994,103.068466,0,711
2016-07-21,166.029999,166.029999,166.029999,166.029999,102.684998,0,712
2016-07-22,167.279999,167.279999,167.279999,167.279999,103.458069,0,713
2016-07-25,167.009995,167.009995,167.009995,167.009995,103.291084,0,714
2016-07-26,167.639999,167.639999,167.639999,167.639999,103.680771,0,715
2016-07-27,167.179993,167.179993,167.179993,167.179993,103.396233,0,716
2016-07-28,167.539993,167.539993,167.539993,167.539993,103.618896,0,717
2016-07-29,167.720001,167.720001,167.720001,167.720001,103.730232,0,718
2016-08-01,167.029999,167.029999,167.029999,167.029999,103.30349,0,719
2016-08-02,165.600006,165.600006,165.600006,165.600006,102.419075,0,720
2016-08-03,167.220001,167.220001,167.220001,167.220001,103.420982,0,721
2016-08-04,166.970001,166.970001,166.970001,166.970001,103.266365,0,722
2016-08-05,169.460007,169.460007,169.460007,169.460007,104.806389,0,723
2016-08-08,169.610001,169.610001,169.610001,169.610001,104.899162,0,724
2016-08-09,169.949997,169.949997,169.949997,169.949997,105.109421,0,725
2016-08-10,168.830002,168.830002,168.830002,168.830002,104.416748,0,726
2016-08-11,170.089996,170.089996,170.089996,170.089996,105.195984,0,727
2016-08-12,170.039993,170.039993,170.039993,170.039993,105.165062,0,728
2016-08-15,171.169998,171.169998,171.169998,171.169998,105.863953,0,729
2016-08-16,170.809998,170.809998,170.809998,170.809998,105.641312,0,730
2016-08-17,170.710007,170.710007,170.710007,170.710007,105.579483,0,731
2016-08-18,171.729996,171.729996,171.729996,171.729996,106.210304,0,732
2016-08-19,171.619995,171.619995,171.619995,171.619995,106.142258,0,733
2016-08-22,171.320007,171.320007,171.320007,171.320007,105.956741,0,734
2016-08-23,171.75,171.75,171.75,171.75,106.222664,0,735
2016-08-24,170.789993,170.789993,170.789993,170.789993,105.628922,0,736
2016-08-25,170.460007,170.460007,170.460007,170.460007,105.424843,0,737
2016-08-26,170.470001,170.470001,170.470001,170.470001,105.43103,0,738
2016-08-29,171.5,171.5,171.5,171.5,106.068024,0,739
2016-08-30,171.75,171.75,171.75,171.75,106.222664,0,740
2016-08-31,171.160004,171.160004,171.160004,171.160004,105.85778,0,741
2016-09-01,171.389999,171.389999,171.389999,171.389999,106.000008,0,742
2016-09-02,172.490005,172.490005,172.490005,172.490005,106.680351,0,743
2016-09-06,172.389999,172.389999,172.389999,172.389999,106.618477,0,744
2016-09-07,172.809998,172.809998,172.809998,172.809998,106.87825,0,745
2016-09-08,173.220001,173.220001,173.220001,173.220001,107.131821,0,746
2016-09-09,169.860001,169.860001,169.860001,169.860001,105.05378,0,747
2016-09-12,172.289993,172.289993,172.289993,172.289993,106.556648,0,748
2016-09-13,169.339996,169.339996,169.339996,169.339996,104.732147,0,749
2016-09-14,168.820007,168.820007,168.820007,168.820007,104.410545,0,750
2016-09-15,170.649994,170.649994,170.649994,170.649994,105.542336,0,751
2016-09-16,169.809998,169.809998,169.809998,169.809998,105.022835,0,752
2016-09-19,170.259995,170.259995,170.259995,170.259995,105.301155,0,753
2016-09-20,170.210007,170.210007,170.210007,170.210007,105.270233,0,754
2016-09-21,172.720001,172.720001,172.720001,172.720001,106.822578,0,755
2016-09-22,173.630005,173.630005,173.630005,173.630005,107.385414,0,756
2016-09-23,172.440002,172.440002,172.440002,172.440002,106.649414,0,757
2016-09-26,170.710007,170.710007,170.710007,170.710007,105.579483,0,758
2016-09-27,171.460007,171.460007,171.460007,171.460007,106.354836,0,759
2016-09-28,172.979996,172.979996,172.979996,172.979996,107.297668,0,760
2016-09-29,171.199997,171.199997,171.199997,171.199997,106.193527,0,761
2016-09-30,172.690002,172.690002,172.690002,172.690002,107.11779,0,762
2016-10-03,172.320007,172.320007,172.320007,172.320007,106.888298,0,763
2016-10-04,172.240005,172.240005,172.240005,172.240005,106.838646,0,764
2016-10-05,174.119995,174.119995,174.119995,174.119995,108.004784,0,765
2016-10-06,173.470001,173.470001,173.470001,173.470001,107.601593,0,766
2016-10-07,173.050003,173.050003,173.050003,173.050003,107.34111,0,767
2016-10-10,173.940002,173.940002,173.940002,173.940002,107.893181,0,768
2016-10-11,171.610001,171.610001,171.610001,171.610001,106.447861,0,769
2016-10-12,171.160004,171.160004,171.160004,171.160004,106.168739,0,770
2016-10-13,170.080002,170.080002,170.080002,170.080002,105.498825,0,771
2016-10-14,170.149994,170.149994,170.149994,170.149994,105.542259,0,772
2016-10-17,169.339996,169.339996,169.339996,169.339996,105.039803,0,773
2016-10-18,171.330002,171.330002,171.330002,171.330002,106.274193,0,774
2016-10-19,172.479996,172.479996,172.479996,172.479996,106.987511,0,775
2016-10-20,173.039993,173.039993,173.039993,173.039993,107.334862,0,776
2016-10-21,173.270004,173.270004,173.270004,173.270004,107.477539,0,777
2016-10-24,173.919998,173.919998,173.919998,173.919998,107.880737,0,778
2016-10-25,173,173,173,173,107.310051,0,779
2016-10-26,173.080002,173.080002,173.080002,173.080002,107.359703,0,780
2016-10-27,172.699997,172.699997,172.699997,172.699997,107.124001,0,781
2016-10-28,172.570007,172.570007,172.570007,172.570007,107.043327,0,782
2016-10-31,172.240005,172.240005,172.240005,172.240005,106.838646,0,783
2016-11-01,171.539993,171.539993,171.539993,171.539993,106.404434,0,784
2016-11-02,170.710007,170.710007,170.710007,170.710007,105.889633,0,785
2016-11-03,170.300003,170.300003,170.300003,170.300003,105.635284,0,786
2016-11-04,170.130005,170.130005,170.130005,170.130005,105.529839,0,787
2016-11-07,174.259995,174.259995,174.259995,174.259995,108.091667,0,788
2016-11-08,175,175,175,175,108.550667,0,789
2016-11-09,179.880005,179.880005,179.880005,179.880005,111.577644,0,790
2016-11-10,182.210007,182.210007,182.210007,182.210007,113.022972,0,791
2016-11-11,182.639999,182.639999,182.639999,182.639999,113.289642,0,792
2016-11-14,184.75,184.75,184.75,184.75,114.598488,0,793
2016-11-15,185.979996,185.979996,185.979996,185.979996,115.361397,0,794
2016-11-16,184.869995,184.869995,184.869995,184.869995,114.67289,0,795
2016-11-17,186.029999,186.029999,186.029999,186.029999,115.392441,0,796
2016-11-18,185.479996,185.479996,185.479996,185.479996,115.051262,0,797
2016-11-21,186.649994,186.649994,186.649994,186.649994,115.777039,0,798
2016-11-22,186.770004,186.770004,186.770004,186.770004,115.851456,0,799
2016-11-23,187.559998,187.559998,187.559998,187.559998,116.341476,0,800
2016-11-25,188.080002,188.080002,188.080002,188.080002,116.66404,0,801
2016-11-28,186.270004,186.270004,186.270004,186.270004,115.541321,0,802
2016-11-29,186.940002,186.940002,186.940002,186.940002,115.956894,0,803
2016-11-30,188.809998,188.809998,188.809998,188.809998,117.116837,0,804
2016-12-01,189.300003,189.300003,189.300003,189.300003,117.420776,0,805
2016-12-02,188.529999,188.529999,188.529999,188.529999,116.94313,0,806
2016-12-05,190.429993,190.429993,190.429993,190.429993,118.121727,0,807
2016-12-06,191.350006,191.350006,191.350006,191.350006,118.69239,0,808
2016-12-07,193.929993,193.929993,193.929993,193.929993,120.292725,0,809
2016-12-08,194.399994,194.399994,194.399994,194.399994,120.584267,0,810
2016-12-09,194.789993,194.789993,194.789993,194.789993,120.826157,0,811
2016-12-12,193.160004,193.160004,193.160004,193.160004,119.815086,0,812
2016-12-13,194.589996,194.589996,194.589996,194.589996,120.702118,0,813
2016-12-14,193.580002,193.580002,193.580002,193.580002,120.075638,0,814
2016-12-15,194.589996,194.589996,194.589996,194.589996,120.702118,0,815
2016-12-16,193.190002,193.190002,193.190002,193.190002,119.833717,0,816
2016-12-19,193.360001,193.360001,193.360001,193.360001,119.939163,0,817
2016-12-20,187.440002,187.440002,187.440002,187.440002,120.63813,0,818
2016-12-21,187.139999,187.139999,187.139999,187.139999,120.445038,0,819
2016-12-22,186.600006,186.600006,186.600006,186.600006,120.097488,0,820
2016-12-23,186.919998,186.919998,186.919998,186.919998,120.303406,0,821
2016-12-27,187.399994,187.399994,187.399994,187.399994,120.612366,0,822
2016-12-28,185.539993,185.539993,185.539993,185.539993,119.415222,0,823
2016-12-29,184.970001,184.970001,184.970001,184.970001,119.048393,0,824
2016-12-30,184.300003,184.300003,184.300003,184.300003,118.617203,0,825
2017-01-03,186.110001,186.110001,186.110001,186.110001,119.78215,0,826
2017-01-04,187.679993,187.679993,187.679993,187.679993,120.79261,0,827
2017-01-05,187.320007,187.320007,187.320007,187.320007,120.56089,0,828
2017-01-06,187.699997,187.699997,187.699997,187.699997,120.80542,0,829
2017-01-09,186.869995,186.869995,186.869995,186.869995,120.27124,0,830
2017-01-10,187.520004,187.520004,187.520004,187.520004,120.689598,0,831
2017-01-11,188.119995,188.119995,188.119995,188.119995,121.075783,0,832
2017-01-12,187.289993,187.289993,187.289993,187.289993,120.541573,0,833
2017-01-13,187.990005,187.990005,187.990005,187.990005,120.992142,0,834
2017-01-17,186.279999,186.279999,186.279999,186.279999,119.891525,0,835
2017-01-18,186.740005,186.740005,186.740005,186.740005,120.187622,0,836
2017-01-19,186.210007,186.210007,186.210007,186.210007,119.846466,0,837
2017-01-20,186.429993,186.429993,186.429993,186.429993,119.988083,0,838
2017-01-23,185.960007,185.960007,185.960007,185.960007,119.685562,0,839
2017-01-24,187.850006,187.850006,187.850006,187.850006,120.902016,0,840
2017-01-25,189.529999,189.529999,189.529999,189.529999,121.983246,0,841
2017-01-26,189.919998,189.919998,189.919998,189.919998,122.234276,0,842
2017-01-27,189.759995,189.759995,189.759995,189.759995,122.131317,0,843
2017-01-30,188.429993,188.429993,188.429993,188.429993,121.275314,0,844
2017-01-31,188.5,188.5,188.5,188.5,121.320343,0,845
2017-02-01,188.5,188.5,188.5,188.5,121.320343,0,846
2017-02-02,187.479996,187.479996,187.479996,187.479996,120.663872,0,847
2017-02-03,189.789993,189.789993,189.789993,189.789993,122.15062,0,848
2017-02-06,188.940002,188.940002,188.940002,188.940002,121.603508,0,849
2017-02-07,188.729996,188.729996,188.729996,188.729996,121.468376,0,850
2017-02-08,188.660004,188.660004,188.660004,188.660004,121.423325,0,851
2017-02-09,190.490005,190.490005,190.490005,190.490005,122.601135,0,852
2017-02-10,190.940002,190.940002,190.940002,190.940002,122.890755,0,853
2017-02-13,191.880005,191.880005,191.880005,191.880005,123.495773,0,854
2017-02-14,193.270004,193.270004,193.270004,193.270004,124.390358,0,855
2017-02-15,194.559998,194.559998,194.559998,194.559998,125.220619,0,856
2017-02-16,194.210007,194.210007,194.210007,194.210007,124.995399,0,857
2017-02-17,194.240005,194.240005,194.240005,194.240005,125.014687,0,858
2017-02-21,195.389999,195.389999,195.389999,195.389999,125.754814,0,859
2017-02-22,195,195,195,195,125.503807,0,860
2017-02-23,194.919998,194.919998,194.919998,194.919998,125.452332,0,861
2017-02-24,194.259995,194.259995,194.259995,194.259995,125.02755,0,862
2017-02-27,194.869995,194.869995,194.869995,194.869995,125.420135,0,863
2017-02-28,194.149994,194.149994,194.149994,194.149994,124.956741,0,864
2017-03-01,197.690002,197.690002,197.690002,197.690002,127.2351,0,865
2017-03-02,195.899994,195.899994,195.899994,195.899994,126.083031,0,866
2017-03-03,196.460007,196.460007,196.460007,196.460007,126.443504,0,867
2017-03-06,195.679993,195.679993,195.679993,195.679993,125.941437,0,868
2017-03-07,194.699997,194.699997,194.699997,194.699997,125.310745,0,869
2017-03-08,194.289993,194.289993,194.289993,194.289993,125.046844,0,870
2017-03-09,194.660004,194.660004,194.660004,194.660004,125.284973,0,871
2017-03-10,195,195,195,195,125.503807,0,872
2017-03-13,195.309998,195.309998,195.309998,195.309998,125.703339,0,873
2017-03-14,194.770004,194.770004,194.770004,194.770004,125.355797,0,874
2017-03-15,195.970001,195.970001,195.970001,195.970001,126.128113,0,875
2017-03-16,196.149994,196.149994,196.149994,196.149994,126.24395,0,876
2017-03-17,195.490005,195.490005,195.490005,195.490005,125.819191,0,877
2017-03-20,194.600006,194.600006,194.600006,194.600006,125.246353,0,878
2017-03-21,190.789993,190.789993,190.789993,190.789993,122.794197,0,879
2017-03-22,191.130005,191.130005,191.130005,191.130005,123.013039,0,880
2017-03-23,190.979996,190.979996,190.979996,190.979996,122.916489,0,881
2017-03-24,190.880005,190.880005,190.880005,190.880005,122.852165,0,882
2017-03-27,190.580002,190.580002,190.580002,190.580002,122.659058,0,883
2017-03-28,188.880005,188.880005,188.880005,188.880005,123.822029,0,884
2017-03-29,189.300003,189.300003,189.300003,189.300003,124.097336,0,885
2017-03-30,190.479996,190.479996,190.479996,190.479996,124.870918,0,886
2017-03-31,189.960007,189.960007,189.960007,189.960007,124.530037,0,887
2017-04-03,189.419998,189.419998,189.419998,189.419998,124.176048,0,888
2017-04-04,189.729996,189.729996,189.729996,189.729996,124.379219,0,889
2017-04-05,188.479996,188.479996,188.479996,188.479996,123.559807,0,890
2017-04-06,189.339996,189.339996,189.339996,189.339996,124.123589,0,891
2017-04-07,188.949997,188.949997,188.949997,188.949997,123.867882,0,892
2017-04-10,188.850006,188.850006,188.850006,188.850006,123.802376,0,893
2017-04-11,188.660004,188.660004,188.660004,188.660004,123.677795,0,894
2017-04-12,187.720001,187.720001,187.720001,187.720001,123.061577,0,895
2017-04-13,185.990005,185.990005,185.990005,185.990005,121.92746,0,896
2017-04-17,187.619995,187.619995,187.619995,187.619995,122.996048,0,897
2017-04-18,186.380005,186.380005,186.380005,186.380005,122.183128,0,898
2017-04-19,186.279999,186.279999,186.279999,186.279999,122.117554,0,899
2017-04-20,188.229996,188.229996,188.229996,188.229996,123.395927,0,900
2017-04-21,187.119995,187.119995,187.119995,187.119995,122.668236,0,901
2017-04-24,189.789993,189.789993,189.789993,189.789993,124.418587,0,902
2017-04-25,191.070007,191.070007,191.070007,191.070007,125.25769,0,903
2017-04-26,191.25,191.25,191.25,191.25,125.375694,0,904
2017-04-27,191.410004,191.410004,191.410004,191.410004,125.480583,0,905
2017-04-28,190.729996,190.729996,190.729996,190.729996,125.034798,0,906
2017-05-01,191.360001,191.360001,191.360001,191.360001,125.44783,0,907
2017-05-02,191.679993,191.679993,191.679993,191.679993,125.657593,0,908
2017-05-03,190.600006,190.600006,190.600006,190.600006,124.949585,0,909
2017-05-04,190.809998,190.809998,190.809998,190.809998,125.087257,0,910
2017-05-05,191.860001,191.860001,191.860001,191.860001,125.775604,0,911
2017-05-08,191.610001,191.610001,191.610001,191.610001,125.611687,0,912
2017-05-09,191.729996,191.729996,191.729996,191.729996,125.690376,0,913
2017-05-10,191.990005,191.990005,191.990005,191.990005,125.86084,0,914
2017-05-11,191.169998,191.169998,191.169998,191.169998,125.323242,0,915
2017-05-12,190.970001,190.970001,190.970001,190.970001,125.192101,0,916
2017-05-15,192.259995,192.259995,192.259995,192.259995,126.037834,0,917
2017-05-16,192.399994,192.399994,192.399994,192.399994,126.129593,0,918
2017-05-17,187.899994,187.899994,187.899994,187.899994,123.179565,0,919
2017-05-18,188.350006,188.350006,188.350006,188.350006,123.474571,0,920
2017-05-19,189.570007,189.570007,189.570007,189.570007,124.274376,0,921
2017-05-22,190.460007,190.460007,190.460007,190.460007,124.857811,0,922
2017-05-23,191.100006,191.100006,191.100006,191.100006,125.277359,0,923
2017-05-24,191.360001,191.360001,191.360001,191.360001,125.44783,0,924
2017-05-25,191.529999,191.529999,191.529999,191.529999,125.559288,0,925
2017-05-26,191.570007,191.570007,191.570007,191.570007,125.585442,0,926
2017-05-30,190.960007,190.960007,190.960007,190.960007,125.185616,0,927
2017-05-31,190.570007,190.570007,190.570007,190.570007,124.929955,0,928
2017-06-01,192.070007,192.070007,192.070007,192.070007,125.913284,0,929
2017-06-02,192.380005,192.380005,192.380005,192.380005,126.116501,0,930
2017-06-05,191.699997,191.699997,191.699997,191.699997,125.670723,0,931
2017-06-06,190.940002,190.940002,190.940002,190.940002,125.17247,0,932
2017-06-07,191.080002,191.080002,191.080002,191.080002,125.264252,0,933
2017-06-08,191.220001,191.220001,191.220001,191.220001,125.35601,0,934
2017-06-09,192.149994,192.149994,192.149994,192.149994,125.965729,0,935
2017-06-12,192.490005,192.490005,192.490005,192.490005,126.188583,0,936
2017-06-13,193.429993,193.429993,193.429993,193.429993,126.80481,0,937
2017-06-14,192.679993,192.679993,192.679993,192.679993,126.313118,0,938
2017-06-15,191.929993,191.929993,191.929993,191.929993,125.821465,0,939
2017-06-16,192.080002,192.080002,192.080002,192.080002,125.91983,0,940
2017-06-19,194.009995,194.009995,194.009995,194.009995,127.185051,0,941
2017-06-20,192.320007,192.320007,192.320007,192.320007,126.077179,0,942
2017-06-21,192.020004,192.020004,192.020004,192.020004,125.880501,0,943
2017-06-22,192.110001,192.110001,192.110001,192.110001,125.939476,0,944
2017-06-23,192.240005,192.240005,192.240005,192.240005,126.024727,0,945
2017-06-26,192.740005,192.740005,192.740005,192.740005,126.35247,0,946
2017-06-27,191.25,191.25,191.25,191.25,125.767212,0,947
2017-06-28,193.440002,193.440002,193.440002,193.440002,127.20739,0,948
2017-06-29,192.460007,192.460007,192.460007,192.460007,126.56292,0,949
2017-06-30,192.690002,192.690002,192.690002,192.690002,126.714149,0,950
2017-07-03,193.669998,193.669998,193.669998,193.669998,127.35862,0,951
2017-07-05,193.979996,193.979996,193.979996,193.979996,127.562477,0,952
2017-07-06,191.960007,191.960007,191.960007,191.960007,126.2341,0,953
2017-07-07,192.990005,192.990005,192.990005,192.990005,126.911476,0,954
2017-07-10,193.279999,193.279999,193.279999,193.279999,127.102173,0,955
2017-07-11,192.830002,192.830002,192.830002,192.830002,126.806244,0,956
2017-07-12,193.929993,193.929993,193.929993,193.929993,127.529564,0,957
2017-07-13,194.410004,194.410004,194.410004,194.410004,127.845245,0,958
2017-07-14,195.229996,195.229996,195.229996,195.229996,128.384491,0,959
2017-07-17,195.080002,195.080002,195.080002,195.080002,128.285843,0,960
2017-07-18,194.5,194.5,194.5,194.5,127.904427,0,961
2017-07-19,195.529999,195.529999,195.529999,195.529999,128.581787,0,962
2017-07-20,195.710007,195.710007,195.710007,195.710007,128.700134,0,963
2017-07-21,195.979996,195.979996,195.979996,195.979996,128.877701,0,964
2017-07-24,195.720001,195.720001,195.720001,195.720001,128.706696,0,965
2017-07-25,196.960007,196.960007,196.960007,196.960007,129.522125,0,966
2017-07-26,196.25,196.25,196.25,196.25,129.055237,0,967
2017-07-27,195.360001,195.360001,195.360001,195.360001,128.469971,0,968
2017-07-28,195.600006,195.600006,195.600006,195.600006,128.627823,0,969
2017-07-31,196.169998,196.169998,196.169998,196.169998,129.002609,0,970
2017-08-01,196.520004,196.520004,196.520004,196.520004,129.232819,0,971
2017-08-02,196.240005,196.240005,196.240005,196.240005,129.048676,0,972
2017-08-03,195.259995,195.259995,195.259995,195.259995,128.404236,0,973
2017-08-04,196.050003,196.050003,196.050003,196.050003,128.923752,0,974
2017-08-07,195.929993,195.929993,195.929993,195.929993,128.844788,0,975
2017-08-08,195.630005,195.630005,195.630005,195.630005,128.647537,0,976
2017-08-09,195.509995,195.509995,195.509995,195.509995,128.568604,0,977
2017-08-10,192.25,192.25,192.25,192.25,126.42485,0,978
2017-08-11,192.520004,192.520004,192.520004,192.520004,126.602379,0,979
2017-08-14,194.619995,194.619995,194.619995,194.619995,127.98336,0,980
2017-08-15,194.25,194.25,194.25,194.25,127.740044,0,981
2017-08-16,194.279999,194.279999,194.279999,194.279999,127.759766,0,982
2017-08-17,190.839996,190.839996,190.839996,190.839996,125.497604,0,983
2017-08-18,190.539993,190.539993,190.539993,190.539993,125.300262,0,984
2017-08-21,190.779999,190.779999,190.779999,190.779999,125.458107,0,985
2017-08-22,192.710007,192.710007,192.710007,192.710007,126.727333,0,986
2017-08-23,192.160004,192.160004,192.160004,192.160004,126.365631,0,987
2017-08-24,192.330002,192.330002,192.330002,192.330002,126.477425,0,988
2017-08-25,192.529999,192.529999,192.529999,192.529999,126.608963,0,989
2017-08-28,192.139999,192.139999,192.139999,192.139999,126.35247,0,990
2017-08-29,192.039993,192.039993,192.039993,192.039993,126.28672,0,991
2017-08-30,192.800003,192.800003,192.800003,192.800003,126.786491,0,992
2017-08-31,194.100006,194.100006,194.100006,194.100006,127.64138,0,993
2017-09-01,194.850006,194.850006,194.850006,194.850006,128.134613,0,994
2017-09-05,192.929993,192.929993,192.929993,192.929993,126.871979,0,995
2017-09-06,193.740005,193.740005,193.740005,193.740005,127.404663,0,996
2017-09-07,192.550003,192.550003,192.550003,192.550003,126.622116,0,997
2017-09-08,191.949997,191.949997,191.949997,191.949997,126.227547,0,998
2017-09-11,193.619995,193.619995,193.619995,193.619995,127.325768,0,999
2017-09-12,195.169998,195.169998,195.169998,195.169998,128.345016,0,1000
2017-09-13,195.839996,195.839996,195.839996,195.839996,128.785629,0,1001
2017-09-14,195.449997,195.449997,195.449997,195.449997,128.529144,0,1002
2017-09-15,195.839996,195.839996,195.839996,195.839996,128.785629,0,1003
2017-09-18,196.270004,196.270004,196.270004,196.270004,129.06839,0,1004
2017-09-19,196.860001,196.860001,196.860001,196.860001,129.456406,0,1005
2017-09-20,198.559998,198.559998,198.559998,198.559998,130.574326,0,1006
2017-09-21,198.919998,198.919998,198.919998,198.919998,130.811066,0,1007
2017-09-22,200.050003,200.050003,200.050003,200.050003,131.554153,0,1008
2017-09-25,199.850006,199.850006,199.850006,199.850006,131.422638,0,1009
2017-09-26,198.550003,198.550003,198.550003,198.550003,131.442474,0,1010
2017-09-27,199.919998,199.919998,199.919998,199.919998,132.349457,0,1011
2017-09-28,199.559998,199.559998,199.559998,199.559998,132.111145,0,1012
2017-09-29,200.520004,200.520004,200.520004,200.520004,132.746689,0,1013
2017-10-02,201.690002,201.690002,201.690002,201.690002,133.521164,0,1014
2017-10-03,202.190002,202.190002,202.190002,202.190002,133.852234,0,1015
2017-10-04,202.089996,202.089996,202.089996,202.089996,133.786011,0,1016
2017-10-05,203.119995,203.119995,203.119995,203.119995,134.467911,0,1017
2017-10-06,202.869995,202.869995,202.869995,202.869995,134.302368,0,1018
2017-10-09,201.949997,201.949997,201.949997,201.949997,133.693329,0,1019
2017-10-10,201.910004,201.910004,201.910004,201.910004,133.666885,0,1020
2017-10-11,201.860001,201.860001,201.860001,201.860001,133.633743,0,1021
2017-10-12,200.660004,200.660004,200.660004,200.660004,132.83934,0,1022
2017-10-13,200.940002,200.940002,200.940002,200.940002,133.024719,0,1023
2017-10-16,201.509995,201.509995,201.509995,201.509995,133.402069,0,1024
2017-10-17,200.899994,200.899994,200.899994,200.899994,132.998184,0,1025
2017-10-18,201.309998,201.309998,201.309998,201.309998,133.269638,0,1026
2017-10-19,201.339996,201.339996,201.339996,201.339996,133.289505,0,1027
2017-10-20,202.889999,202.889999,202.889999,202.889999,134.315643,0,1028
